"Homo sapiens family with sequence similarity 205 member C (FAM205C), transcript variant 1, mRNA.
",15
"Homo sapiens microRNA 199b (MIR199B), microRNA.
",15
"Homo sapiens piwi like RNA-mediated gene silencing 3 (PIWIL3), transcript variant 4, non-coding RNA.
",17
"Homo sapiens integrin subunit beta 2 (ITGB2), transcript variant 3, mRNA.
",14
"Homo sapiens integrin subunit beta 2 (ITGB2), transcript variant 2, mRNA.
",14
"Homo sapiens integrin subunit beta 2 (ITGB2), transcript variant 1, mRNA.
",14
"PREDICTED: Homo sapiens integrin subunit beta 2 (ITGB2), transcript variant X1, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X16, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X15, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X14, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X13, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X12, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X11, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X10, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X9, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X8, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X7, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X6, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X5, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X3, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X4, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X2, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X1, mRNA
",14
"Homo sapiens VPS13C divergent transcript (VPS13C-DT), long non-coding RNA.
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X18, mRNA
",14
"Homo sapiens piwi like RNA-mediated gene silencing 3 (PIWIL3), transcript variant 3, non-coding RNA.
",17
"Homo sapiens piwi like RNA-mediated gene silencing 3 (PIWIL3), transcript variant 2, mRNA.
",17
"Homo sapiens piwi like RNA-mediated gene silencing 3 (PIWIL3), transcript variant 1, mRNA.
",17
"Homo sapiens EPH receptor A10 (EPHA10), transcript variant 2, mRNA.
",14
"Homo sapiens olfactory receptor family 4 subfamily F member 3 (OR4F3), mRNA.
",14
"Homo sapiens neurofibromin 1 (NF1), transcript variant 1, mRNA.
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X7, mRNA
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X6, mRNA
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X3, mRNA
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X1, mRNA
",14
"PREDICTED: Homo sapiens uncharacterized LOC105376201 (LOC105376201), ncRNA
",14
"PREDICTED: Homo sapiens uncharacterized LOC107986023 (LOC107986023), ncRNA
",14
"PREDICTED: Homo sapiens uncharacterized LOC107985159 (LOC107985159), ncRNA
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X5, mRNA
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X4, mRNA
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X2, mRNA
",14
"Homo sapiens neurofibromin 1 (NF1), transcript variant 2, mRNA.
",14
"Homo sapiens aftiphilin (AFTPH), transcript variant 13, non-coding RNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 12, mRNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 11, mRNA.
",13
"Homo sapiens leucine rich repeats and IQ motif containing 4 (LRRIQ4), mRNA.
",19
"Homo sapiens POM121 transmembrane nucleoporin like 2 (POM121L2), mRNA.
",19
"Homo sapiens RAB36, member RAS oncogene family (RAB36), transcript variant 4, non-coding RNA.
",13
"Homo sapiens ceramide kinase like (CERKL), transcript variant 6, non-coding RNA.
",16
"Homo sapiens zinc finger FYVE-type containing 9 (ZFYVE9), transcript variant 1, mRNA.
",16
"Homo sapiens zinc finger FYVE-type containing 9 (ZFYVE9), transcript variant 3, mRNA.
",16
"Homo sapiens ceramide kinase like (CERKL), transcript variant 3, mRNA.
",16
"Homo sapiens ceramide kinase like (CERKL), transcript variant 7, mRNA.
",16
"Homo sapiens centrosomal protein 57 (CEP57), transcript variant 2, mRNA.
",13
"Homo sapiens CGG triplet repeat binding protein 1 (CGGBP1), transcript variant 3, mRNA.
",13
"Homo sapiens CGG triplet repeat binding protein 1 (CGGBP1), transcript variant 2, mRNA.
",13
"Homo sapiens ceramide kinase like (CERKL), transcript variant 5, non-coding RNA.
",16
"Homo sapiens centrosomal protein 57 (CEP57), transcript variant 3, mRNA.
",13
"Homo sapiens centrosomal protein 57 (CEP57), transcript variant 4, mRNA.
",13
"Homo sapiens ceramide kinase like (CERKL), transcript variant 4, mRNA.
",16
"Homo sapiens aftiphilin (AFTPH), transcript variant 1, mRNA.
",13
"Homo sapiens ceramide kinase like (CERKL), transcript variant 2, mRNA.
",16
"Homo sapiens olfactory receptor family 11 subfamily G member 2 (OR11G2), transcript variant 1, mRNA.
",13
"Homo sapiens olfactory receptor family 11 subfamily G member 2 (OR11G2), transcript variant 2, mRNA.
",13
"Homo sapiens RAB36, member RAS oncogene family (RAB36), transcript variant 3, mRNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 10, non-coding RNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 9, non-coding RNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 7, mRNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 8, mRNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 4, mRNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 6, mRNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 5, mRNA.
",13
"Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant 2, mRNA; nuclear gene for mitochondrial product.
",16
"Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant 4, non-coding RNA.
",16
"Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant 1, mRNA; nuclear gene for mitochondrial product.
",16
"PREDICTED: Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant X9, mRNA
",16
"PREDICTED: Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant X8, mRNA
",16
"PREDICTED: Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant X7, misc_RNA
",16
"PREDICTED: Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant X6, mRNA
",16
"PREDICTED: Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant X5, misc_RNA
",16
"PREDICTED: Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant X4, misc_RNA
",16
"PREDICTED: Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant X3, misc_RNA
",16
"PREDICTED: Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant X2, mRNA
",16
"PREDICTED: Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant X1, misc_RNA
",16
"Homo sapiens branched chain keto acid dehydrogenase E1 subunit beta (BCKDHB), transcript variant 3, mRNA; nuclear gene for mitochondrial product.
",16
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 21, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 18, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 20, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 13, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 15, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 17, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 19, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 14, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 16, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 12, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 1, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 2, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 3, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 11, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 10, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 9, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 8, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 7, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 6, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 5, mRNA.
",15
"Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant 4, mRNA.
",15
"PREDICTED: Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant X8, mRNA
",15
"PREDICTED: Homo sapiens signal transducer and activator of transcription 3 (STAT3), transcript variant X6, mRNA
",15
"Homo sapiens TATA-box binding protein associated factor 4 (TAF4), mRNA.
",17
"PREDICTED: Homo sapiens uncharacterized LOC107986774 (LOC107986774), ncRNA
",14
"Homo sapiens PAT1 homolog 1, processing body mRNA decay factor (PATL1), mRNA.
",23
"Homo sapiens DEAD-box helicase 5 (DDX5), transcript variant 3, mRNA.
",14
"Homo sapiens olfactory receptor family 7 subfamily D member 2 (OR7D2), transcript variant 2, mRNA.
",14
"Homo sapiens olfactory receptor family 7 subfamily D member 2 (OR7D2), transcript variant 1, mRNA.
",14
"Homo sapiens DEAD-box helicase 5 (DDX5), transcript variant 1, mRNA.
",14
"Homo sapiens matrix Gla protein (MGP), transcript variant 1, mRNA.
",14
"Homo sapiens DEAD-box helicase 5 (DDX5), transcript variant 4, mRNA.
",14
"Homo sapiens matrix Gla protein (MGP), transcript variant 2, mRNA.
",14
"Homo sapiens DEAD-box helicase 5 (DDX5), transcript variant 2, mRNA.
",14
"Homo sapiens ATP binding cassette subfamily D member 2 (ABCD2), mRNA.
",14
"Homo sapiens LDL receptor related protein 2 (LRP2), mRNA.
",14
"PREDICTED: Homo sapiens LDL receptor related protein 2 (LRP2), transcript variant X1, mRNA
",14
"PREDICTED: Homo sapiens ATP binding cassette subfamily D member 2 (ABCD2), transcript variant X5, misc_RNA
",14
"PREDICTED: Homo sapiens ATP binding cassette subfamily D member 2 (ABCD2), transcript variant X3, misc_RNA
",14
"PREDICTED: Homo sapiens ATP binding cassette subfamily D member 2 (ABCD2), transcript variant X1, mRNA
",14
"PREDICTED: Homo sapiens ZNF45 antisense RNA 1 (ZNF45-AS1), transcript variant X6, ncRNA
",13
"Homo sapiens Fc gamma receptor IIIa (FCGR3A), transcript variant 8, mRNA.
",13
"Homo sapiens Fc gamma receptor IIIa (FCGR3A), transcript variant 6, mRNA.
",13
"Homo sapiens BUB1 mitotic checkpoint serine/threonine kinase (BUB1), transcript variant 3, mRNA.
",13
"Homo sapiens zinc finger protein 778 (ZNF778), transcript variant 3, non-coding RNA.
",13
"Homo sapiens zinc finger protein 778 (ZNF778), transcript variant 1, mRNA.
",13
"Homo sapiens zinc finger protein 778 (ZNF778), transcript variant 2, mRNA.
",13
"Homo sapiens zinc finger protein 778 (ZNF778), transcript variant 4, mRNA.
",13
"Homo sapiens Fc gamma receptor IIIa (FCGR3A), transcript variant 1, mRNA.
",13
"Homo sapiens protein O-mannosyltransferase 2 (POMT2), mRNA.
",13
"Homo sapiens slit guidance ligand 3 (SLIT3), transcript variant 1, mRNA.
",13
"Homo sapiens Fc gamma receptor IIIa (FCGR3A), transcript variant 4, mRNA.
",13
"Homo sapiens slit guidance ligand 3 (SLIT3), transcript variant 2, mRNA.
",13
"Homo sapiens Fc gamma receptor IIIa (FCGR3A), transcript variant 5, mRNA.
",13
"Homo sapiens BAF chromatin remodeling complex subunit BCL11B (BCL11B), transcript variant 3, mRNA.
",13
"Homo sapiens family with sequence similarity 189 member B (FAM189B), transcript variant 2, mRNA.
",13
"Homo sapiens BAF chromatin remodeling complex subunit BCL11B (BCL11B), transcript variant 2, mRNA.
",13
"Homo sapiens solute carrier family 39 member 7 (SLC39A7), transcript variant 2, mRNA.
",13
"Homo sapiens pseudouridine synthase 1 (PUS1), transcript variant 2, mRNA.
",13
"Homo sapiens BCL6 transcription repressor (BCL6), transcript variant 2, mRNA.
",13
"Homo sapiens solute carrier family 39 member 7 (SLC39A7), transcript variant 3, mRNA.
",13
"Homo sapiens BAF chromatin remodeling complex subunit BCL11B (BCL11B), transcript variant 4, mRNA.
",13
"Homo sapiens family with sequence similarity 189 member B (FAM189B), transcript variant 3, mRNA.
",13
"Homo sapiens pseudouridine synthase 1 (PUS1), transcript variant 3, mRNA.
",13
"Homo sapiens BUB1 mitotic checkpoint serine/threonine kinase (BUB1), transcript variant 1, mRNA.
",13
"Homo sapiens pseudouridine synthase 1 (PUS1), transcript variant 1, mRNA.
",13
"Homo sapiens BAF chromatin remodeling complex subunit BCL11B (BCL11B), transcript variant 1, mRNA.
",13
"Homo sapiens proline rich 12 (PRR12), mRNA.
",13
"Homo sapiens solute carrier family 39 member 7 (SLC39A7), transcript variant 1, mRNA.
",13
"Homo sapiens BCL6 transcription repressor (BCL6), transcript variant 1, mRNA.
",13
"Homo sapiens microRNA 199b (MIR199B), microRNA.
",15
"Homo sapiens piwi like RNA-mediated gene silencing 3 (PIWIL3), transcript variant 4, non-coding RNA.
",17
"Homo sapiens family with sequence similarity 205 member C (FAM205C), transcript variant 1, mRNA.
",14
"Homo sapiens integrin subunit beta 2 (ITGB2), transcript variant 3, mRNA.
",14
"Homo sapiens integrin subunit beta 2 (ITGB2), transcript variant 2, mRNA.
",14
"Homo sapiens integrin subunit beta 2 (ITGB2), transcript variant 1, mRNA.
",14
"PREDICTED: Homo sapiens F-box and leucine rich repeat protein 17 (FBXL17), transcript variant X7, mRNA
",14
"PREDICTED: Homo sapiens integrin subunit beta 2 (ITGB2), transcript variant X1, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X16, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X15, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X14, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X13, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X12, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X11, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X10, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X9, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X8, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X7, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X6, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X5, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X3, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X4, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X2, mRNA
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X1, mRNA
",14
"Homo sapiens VPS13C divergent transcript (VPS13C-DT), long non-coding RNA.
",14
"PREDICTED: Homo sapiens calcium release activated channel regulator 2B (CRACR2B), transcript variant X18, mRNA
",14
"Homo sapiens piwi like RNA-mediated gene silencing 3 (PIWIL3), transcript variant 3, non-coding RNA.
",17
"Homo sapiens piwi like RNA-mediated gene silencing 3 (PIWIL3), transcript variant 2, mRNA.
",17
"Homo sapiens piwi like RNA-mediated gene silencing 3 (PIWIL3), transcript variant 1, mRNA.
",17
"Homo sapiens EPH receptor A10 (EPHA10), transcript variant 2, mRNA.
",14
"Homo sapiens olfactory receptor family 4 subfamily F member 3 (OR4F3), mRNA.
",14
"Homo sapiens neurofibromin 1 (NF1), transcript variant 1, mRNA.
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X7, mRNA
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X6, mRNA
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X3, mRNA
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X1, mRNA
",14
"PREDICTED: Homo sapiens uncharacterized LOC105376201 (LOC105376201), ncRNA
",14
"PREDICTED: Homo sapiens uncharacterized LOC107986023 (LOC107986023), ncRNA
",14
"PREDICTED: Homo sapiens uncharacterized LOC107985159 (LOC107985159), ncRNA
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X5, mRNA
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X4, mRNA
",14
"PREDICTED: Homo sapiens olfactory receptor family 4 subfamily F member 16 (OR4F16), transcript variant X2, mRNA
",14
"Homo sapiens neurofibromin 1 (NF1), transcript variant 2, mRNA.
",14
"Homo sapiens aftiphilin (AFTPH), transcript variant 13, non-coding RNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 12, mRNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 11, mRNA.
",13
"Homo sapiens leucine rich repeats and IQ motif containing 4 (LRRIQ4), mRNA.
",19
"Homo sapiens POM121 transmembrane nucleoporin like 2 (POM121L2), mRNA.
",19
"Homo sapiens RAB36, member RAS oncogene family (RAB36), transcript variant 4, non-coding RNA.
",13
"Homo sapiens ceramide kinase like (CERKL), transcript variant 6, non-coding RNA.
",16
"Homo sapiens ceramide kinase like (CERKL), transcript variant 3, mRNA.
",16
"Homo sapiens ceramide kinase like (CERKL), transcript variant 7, mRNA.
",16
"Homo sapiens centrosomal protein 57 (CEP57), transcript variant 2, mRNA.
",13
"Homo sapiens CGG triplet repeat binding protein 1 (CGGBP1), transcript variant 3, mRNA.
",13
"Homo sapiens CGG triplet repeat binding protein 1 (CGGBP1), transcript variant 2, mRNA.
",13
"Homo sapiens ceramide kinase like (CERKL), transcript variant 5, non-coding RNA.
",16
"Homo sapiens centrosomal protein 57 (CEP57), transcript variant 3, mRNA.
",13
"Homo sapiens centrosomal protein 57 (CEP57), transcript variant 4, mRNA.
",13
"Homo sapiens ceramide kinase like (CERKL), transcript variant 4, mRNA.
",16
"Homo sapiens aftiphilin (AFTPH), transcript variant 1, mRNA.
",13
"Homo sapiens ceramide kinase like (CERKL), transcript variant 2, mRNA.
",16
"Homo sapiens olfactory receptor family 11 subfamily G member 2 (OR11G2), transcript variant 1, mRNA.
",13
"Homo sapiens olfactory receptor family 11 subfamily G member 2 (OR11G2), transcript variant 2, mRNA.
",13
"Homo sapiens RAB36, member RAS oncogene family (RAB36), transcript variant 3, mRNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 10, non-coding RNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 9, non-coding RNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 7, mRNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 8, mRNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 4, mRNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 6, mRNA.
",13
"Homo sapiens aftiphilin (AFTPH), transcript variant 5, mRNA.
",13
"Homo sapiens RAB3A interacting protein (RAB3IP), transcript variant gamma, non-coding RNA.
",13
"Homo sapiens RAB3A interacting protein (RAB3IP), transcript variant gamma 2, non-coding RNA.
",13
"Homo sapiens PAT1 homolog 1, processing body mRNA decay factor (PATL1), mRNA.
",21
"Homo sapiens ubiquitin specific peptidase 15 (USP15), transcript variant 4, mRNA.
",15
"Homo sapiens ubiquitin specific peptidase 15 (USP15), transcript variant 10, mRNA.
",15
"PREDICTED: Homo sapiens transcription factor EC (TFEC), transcript variant X7, mRNA
",15
"Homo sapiens zinc finger protein 529 (ZNF529), transcript variant 4, non-coding RNA.
",14
"Homo sapiens transmembrane protein 220 (TMEM220), transcript variant 4, mRNA.
",14
"Homo sapiens CASP8 and FADD like apoptosis regulator (CFLAR), transcript variant 15, mRNA.
",14
"Homo sapiens CASP8 and FADD like apoptosis regulator (CFLAR), transcript variant 14, mRNA.
",14
"Homo sapiens matrix Gla protein (MGP), transcript variant 1, mRNA.
",14
"Homo sapiens CASP8 and FADD like apoptosis regulator (CFLAR), transcript variant 5, mRNA.
",14
"Homo sapiens CASP8 and FADD like apoptosis regulator (CFLAR), transcript variant 6, mRNA.
",14
"Homo sapiens CASP8 and FADD like apoptosis regulator (CFLAR), transcript variant 2, mRNA.
",14
"Homo sapiens matrix Gla protein (MGP), transcript variant 2, mRNA.
",14
"Homo sapiens cyclin dependent kinase 5 regulatory subunit 1 (CDK5R1), mRNA.
",14
"Homo sapiens autoimmune regulator (AIRE), mRNA.
",14
"Homo sapiens IQ motif containing GTPase activating protein 1 (IQGAP1), mRNA.
",14
"Homo sapiens CASP8 and FADD like apoptosis regulator (CFLAR), transcript variant 1, mRNA.
",14
"PREDICTED: Homo sapiens uncharacterized LOC105379315 (LOC105379315), ncRNA
",14
"PREDICTED: Homo sapiens uncharacterized LOC105379011 (LOC105379011), transcript variant X6, ncRNA
",14
"PREDICTED: Homo sapiens uncharacterized LOC112268430 (LOC112268430), ncRNA
",14
